Symbol,baseMean,log2FoldChange,padj
Pde1c,14.75680420200645,3.3202799621066412,8.759867223669886e-7
CG11275,25.26303808194073,1.929202299403602,1.13484187631046e-6
brp,15.269596964185682,2.701523387388082,1.5042772568054826e-6
Hr4,26.97831575448182,1.8218909358952262,1.5972150201340891e-6
Elal,21.467409456375247,1.9989555887400836,1.7272425462958622e-6
sev,77.4348687454934,1.0285374200267705,1.7478467070813683e-6
CG42299,32.45818080515878,1.6255583126468072,2.150238438661145e-6
CG6040,20.421987143749156,2.2374014116033485,2.402117395235424e-6
CG10062,17.967465159812843,2.293056408117954,2.4443615403231474e-6
Hr3,25.53203655562354,1.8320970483465373,2.4755140280603146e-6
Tsp2A,30.12568892466179,1.7187608922002,2.6573406185375005e-6
sog,15.905563444981501,2.5170474278122166,2.7069098808940243e-6
